file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\tools\robot\vendor\YouSpaceImpl.java,org.cloud.sonic.controller.tools.robot.vendor.YouSpaceImpl,generateYouTextView/1[java.lang.String],false,79,1,4,4,0,1,1,9,1,2,1,1,0,0,0,0,0,0,5,1,2,0,0,0,0,0,15,2,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\tools\robot\vendor\YouSpaceImpl.java,org.cloud.sonic.controller.tools.robot.vendor.YouSpaceImpl,"sendWeekReportMessage/11[org.cloud.sonic.controller.tools.robot.vendor.RestTemplate,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,int,int,int]",false,221,3,2,0,2,2,6,27,0,6,11,6,2,1,0,0,0,2,24,6,6,11,0,0,0,0,41,1,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\tools\robot\vendor\YouSpaceImpl.java,org.cloud.sonic.controller.tools.robot.vendor.YouSpaceImpl,"sendErrorDevice/6[org.cloud.sonic.controller.tools.robot.vendor.RestTemplate,java.lang.String,java.lang.String,int,int,java.lang.String]",false,185,3,2,0,2,2,4,17,0,4,6,4,2,1,0,1,0,1,10,3,5,3,1,0,0,0,30,1,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\tools\robot\vendor\YouSpaceImpl.java,org.cloud.sonic.controller.tools.robot.vendor.YouSpaceImpl,"sendDayReportMessage/10[org.cloud.sonic.controller.tools.robot.vendor.RestTemplate,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,int,int]",false,142,3,2,0,2,2,6,26,0,6,10,6,2,1,0,0,0,2,23,6,6,10,0,0,0,0,40,1,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\tools\robot\vendor\YouSpaceImpl.java,org.cloud.sonic.controller.tools.robot.vendor.YouSpaceImpl,"signAndSend/4[org.cloud.sonic.controller.tools.robot.vendor.RestTemplate,java.lang.String,java.lang.String,org.cloud.sonic.controller.tools.robot.vendor.JSONObject]",false,57,3,4,4,0,2,11,13,0,2,4,11,0,0,0,0,1,0,6,0,3,2,1,0,0,0,25,2,2,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\tools\robot\vendor\YouSpaceImpl.java,org.cloud.sonic.controller.tools.robot.vendor.YouSpaceImpl,"sendResultFinishReport/9[org.cloud.sonic.controller.tools.robot.vendor.RestTemplate,java.lang.String,java.lang.String,java.lang.String,int,int,int,int,int]",false,105,3,2,0,2,1,4,22,0,5,9,4,2,1,0,0,0,0,21,2,5,6,0,0,0,0,37,1,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,runScheduleJob/1[org.cloud.sonic.controller.models.domain.Jobs],false,115,3,1,1,0,2,6,11,0,1,1,6,0,0,0,0,1,0,3,0,1,2,1,0,0,0,15,1,2,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,createSysTrigger/0,false,251,3,4,1,3,3,4,9,0,1,0,4,2,1,1,1,0,0,0,0,2,0,2,0,0,0,12,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,updateScheduleJob/1[org.cloud.sonic.controller.models.domain.Jobs],false,133,5,1,1,0,2,14,14,0,3,1,14,0,0,0,0,1,0,3,0,4,2,1,0,0,0,18,1,2,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,getTrigger/1[org.cloud.sonic.controller.models.domain.Jobs],false,169,3,1,1,0,2,4,11,1,2,1,4,0,0,0,0,1,0,1,0,3,1,1,0,0,0,11,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,"updateSysScheduleJob/2[java.lang.String,java.lang.String]",false,201,6,2,2,0,11,19,50,0,6,2,19,0,0,0,4,2,0,17,4,10,3,3,0,0,0,20,1,4,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,initSysJob/1[java.lang.String],false,266,1,2,1,1,5,7,31,1,3,1,7,0,0,0,0,0,0,14,3,11,0,1,0,0,0,9,2,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,deleteScheduleJob/1[org.cloud.sonic.controller.models.domain.Jobs],false,155,4,1,1,0,2,9,14,0,2,1,9,0,0,0,0,1,0,4,0,2,3,1,0,0,0,16,1,2,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,resumeScheduleJob/1[org.cloud.sonic.controller.models.domain.Jobs],false,97,3,1,1,0,2,6,11,0,1,1,6,0,0,0,0,1,0,3,0,1,2,1,0,0,0,14,1,2,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,createScheduleJob/1[org.cloud.sonic.controller.models.domain.Jobs],false,55,6,1,1,0,2,15,16,0,4,1,15,0,0,0,0,1,0,6,0,4,3,1,0,0,0,20,1,2,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,findSysJobs/0,false,180,3,1,1,0,4,7,21,1,4,0,7,0,0,1,1,1,0,3,0,4,0,3,0,0,0,21,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\quartz\QuartzHandler.java,org.cloud.sonic.controller.quartz.QuartzHandler,pauseScheduleJob/1[org.cloud.sonic.controller.models.domain.Jobs],false,79,3,1,1,0,2,6,11,0,1,1,6,0,0,0,0,1,0,3,0,1,2,1,0,0,0,14,1,2,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,sortSteps/1[org.cloud.sonic.controller.models.http.StepSort],false,46,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,saveStep/1[org.cloud.sonic.controller.models.dto.StepsDTO],false,42,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,findById/1[int],false,44,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,listByPublicStepsId/1[int],false,54,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,stepAndIndex/1[java.util.List<org.cloud.sonic.controller.models.dto.StepsDTO>],false,76,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,getChildSteps/1[java.util.List<org.cloud.sonic.controller.models.dto.StepsDTO>],false,23,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,listStepsByElementsId/1[int],false,50,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,"findByCaseIdOrderBySort/2[int,boolean]",false,19,1,4,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,"findByProjectIdAndPlatform/3[int,int,org.cloud.sonic.controller.services.Page<org.cloud.sonic.controller.models.domain.Steps>]",false,48,3,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,deleteByProjectId/1[int],false,52,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,"handleSteps/2[java.util.List<org.cloud.sonic.controller.models.dto.StepsDTO>,boolean]",false,21,1,4,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,"handleStep/2[org.cloud.sonic.controller.models.dto.StepsDTO,boolean]",false,31,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,delete/1[int],false,40,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,copyStepsIdByCase/1[java.lang.Integer],false,72,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,"switchStep/2[int,int]",false,74,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,resetCaseId/1[int],false,38,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\StepsService.java,org.cloud.sonic.controller.services.StepsService,"searchFindByProjectIdAndPlatform/5[int,int,int,int,java.lang.String]",false,59,2,1,1,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,true
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\tools\BytesTool.java,org.cloud.sonic.controller.tools.BytesTool,"sendText/2[org.cloud.sonic.controller.tools.Session,java.lang.String]",false,31,1,3,3,0,4,4,13,1,0,2,4,0,0,0,1,1,0,1,0,0,0,2,0,0,0,13,9,1,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\controller\ExchangeController.java,org.cloud.sonic.controller.controller.ExchangeController,reboot/1[int],false,54,11,4,0,4,3,9,16,3,3,1,9,0,0,0,0,0,0,8,0,3,0,1,0,0,0,14,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\controller\ExchangeController.java,org.cloud.sonic.controller.controller.ExchangeController,stop/1[int],false,75,9,4,0,4,2,5,10,2,2,1,5,0,0,0,1,0,0,7,1,2,0,1,0,0,0,12,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\controller\ExchangeController.java,org.cloud.sonic.controller.controller.ExchangeController,"send/2[int,org.cloud.sonic.controller.controller.JSONObject]",false,90,9,2,0,2,2,3,7,1,1,2,3,0,0,0,1,0,0,2,0,1,0,1,0,0,0,12,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\UpdateDeviceImg.java,org.cloud.sonic.controller.models.http.UpdateDeviceImg,setImgUrl/1[java.lang.String],false,30,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\UpdateDeviceImg.java,org.cloud.sonic.controller.models.http.UpdateDeviceImg,setId/1[int],false,22,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\UpdateDeviceImg.java,org.cloud.sonic.controller.models.http.UpdateDeviceImg,getId/0,false,18,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\UpdateDeviceImg.java,org.cloud.sonic.controller.models.http.UpdateDeviceImg,toString/0,false,35,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,5,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\UpdateDeviceImg.java,org.cloud.sonic.controller.models.http.UpdateDeviceImg,getImgUrl/0,false,26,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\DeviceDetailChange.java,org.cloud.sonic.controller.models.http.DeviceDetailChange,toString/0,false,46,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,6,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\DeviceDetailChange.java,org.cloud.sonic.controller.models.http.DeviceDetailChange,setPassword/1[java.lang.String],false,33,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\DeviceDetailChange.java,org.cloud.sonic.controller.models.http.DeviceDetailChange,setNickName/1[java.lang.String],false,41,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\DeviceDetailChange.java,org.cloud.sonic.controller.models.http.DeviceDetailChange,getId/0,false,21,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\DeviceDetailChange.java,org.cloud.sonic.controller.models.http.DeviceDetailChange,getNickName/0,false,37,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\DeviceDetailChange.java,org.cloud.sonic.controller.models.http.DeviceDetailChange,setId/1[int],false,25,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\models\http\DeviceDetailChange.java,org.cloud.sonic.controller.models.http.DeviceDetailChange,getPassword/0,false,29,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-folder\src\main\java\org\cloud\sonic\folder\config\SpringDocConfig.java,org.cloud.sonic.folder.config.SpringDocConfig,springDocOpenAPI/0,false,35,5,0,0,0,1,10,3,1,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,24,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\impl\PackagesServiceImpl.java,org.cloud.sonic.controller.services.impl.PackagesServiceImpl,"findByProjectId/4[int,java.lang.String,java.lang.String,org.cloud.sonic.controller.services.impl.Page<org.cloud.sonic.controller.models.domain.Packages>]",false,58,4,2,0,2,1,12,5,1,2,4,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\impl\PackagesServiceImpl.java,org.cloud.sonic.controller.services.impl.PackagesServiceImpl,"findOne/3[int,java.lang.String,java.lang.String]",false,45,2,1,0,1,2,8,9,2,1,3,8,0,0,0,1,0,0,2,0,1,0,1,0,0,0,9,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-common\src\main\java\org\cloud\sonic\common\config\CommonResultControllerAdvice.java,org.cloud.sonic.common.config.CommonResultControllerAdvice,"process/3[java.lang.String,org.cloud.sonic.common.http.RespModel,org.cloud.sonic.common.config.MessageSource]",false,64,2,4,2,2,3,4,16,1,3,3,4,0,0,0,1,0,0,4,3,5,0,1,0,0,0,12,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-common\src\main\java\org\cloud\sonic\common\config\CommonResultControllerAdvice.java,org.cloud.sonic.common.config.CommonResultControllerAdvice,"supports/2[org.cloud.sonic.common.config.MethodParameter,java.lang.Class<? extends org.cloud.sonic.common.config.HttpMessageConverter<?>>]",false,45,3,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-common\src\main\java\org\cloud\sonic\common\config\CommonResultControllerAdvice.java,org.cloud.sonic.common.config.CommonResultControllerAdvice,getOrCreateContainer/1[java.lang.Object],false,80,1,1,1,0,2,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-common\src\main\java\org\cloud\sonic\common\config\CommonResultControllerAdvice.java,org.cloud.sonic.common.config.CommonResultControllerAdvice,"beforeBodyWrite/6[java.lang.Object,org.cloud.sonic.common.config.MethodParameter,org.cloud.sonic.common.config.MediaType,java.lang.Class<? extends org.cloud.sonic.common.config.HttpMessageConverter<?>>,org.cloud.sonic.common.config.ServerHttpRequest,org.cloud.sonic.common.config.ServerHttpResponse]",false,50,8,2,0,2,2,5,10,1,4,6,5,2,1,0,0,0,0,1,0,4,0,1,0,0,0,21,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\config\mybatis\MyMetaObjectHandler.java,org.cloud.sonic.controller.config.mybatis.MyMetaObjectHandler,updateFill/1[org.cloud.sonic.controller.config.mybatis.MetaObject],false,48,1,0,0,0,1,2,5,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,1,1,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\config\mybatis\MyMetaObjectHandler.java,org.cloud.sonic.controller.config.mybatis.MyMetaObjectHandler,insertFill/1[org.cloud.sonic.controller.config.mybatis.MetaObject],false,39,1,0,0,0,1,2,7,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,1,1,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\ModulesService.java,org.cloud.sonic.controller.services.ModulesService,findById/1[int],false,14,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\ModulesService.java,org.cloud.sonic.controller.services.ModulesService,findByProjectId/1[int],false,12,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\ModulesService.java,org.cloud.sonic.controller.services.ModulesService,deleteByProjectId/1[int],false,16,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\services\ModulesService.java,org.cloud.sonic.controller.services.ModulesService,delete/1[int],false,10,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\tools\PortTool.java,org.cloud.sonic.controller.tools.PortTool,getPort/0,false,26,0,0,0,0,3,3,14,1,1,0,3,0,0,0,1,1,0,0,2,2,0,2,0,0,0,11,9,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\controller\TestCasesController.java,org.cloud.sonic.controller.controller.TestCasesController,"findAll/9[int,int,java.lang.String,java.util.List<java.lang.Integer>,int,int,java.lang.String,java.lang.String,java.lang.String]",false,78,11,1,0,1,1,1,4,1,1,9,1,0,0,0,0,0,0,30,0,1,0,0,0,0,0,10,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\controller\TestCasesController.java,org.cloud.sonic.controller.controller.TestCasesController,findById/1[int],false,143,8,3,0,3,2,1,9,2,1,1,1,0,0,0,1,0,0,5,0,1,0,1,0,0,0,13,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\controller\TestCasesController.java,org.cloud.sonic.controller.controller.TestCasesController,"save/2[org.cloud.sonic.controller.models.dto.TestCasesDTO,org.cloud.sonic.controller.controller.HttpServletRequest]",false,122,10,3,0,3,4,8,14,1,2,2,8,0,0,0,2,0,0,4,0,2,0,2,0,0,0,13,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\controller\TestCasesController.java,org.cloud.sonic.controller.controller.TestCasesController,deleteCheck/1[int],false,115,8,2,0,2,1,1,3,1,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\controller\TestCasesController.java,org.cloud.sonic.controller.controller.TestCasesController,delete/1[int],false,103,7,2,0,2,2,1,8,2,0,1,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,4,1,0,false
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\sonic-server\sonic-server-controller\src\main\java\org\cloud\sonic\controller\controller\TestCasesController.java,org.cloud.sonic.controller.controller.TestCasesController,findByIdIn/1[java.util.List<java.lang.Integer>],false,156,8,2,0,2,1,1,3,1,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,1,0,false
