file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\latin\LatinIME.java,org.dslul.openboard.inputmethod.latin.LatinIME$Anonymous2,anonymous,4,4,0,4,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,2,1,0,1,1,0,0,0,11,-1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\keyboard\internal\KeyPreviewChoreographer.java,org.dslul.openboard.inputmethod.keyboard.internal.KeyPreviewChoreographer,class,11,13,2,11,14,1,0,30,3,0.5714286,0.4,0.4,7,0,5,1,0,1,6,0,0,0,3,0,0,3,0,0,3,0,4,75,6,0,5,0,2,0,6,20,11,14,1,0,0,0,53,17,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\latin\userdictionary\UserDictionaryAddWordFragment.java,org.dslul.openboard.inputmethod.latin.userdictionary.UserDictionaryAddWordFragment,class,19,22,3,19,15,2,0,33,1,0.68,0.44444445,0.5833333,10,0,9,1,0,0,9,0,0,0,5,2,0,5,0,0,2,0,1,80,4,0,3,0,0,0,5,16,1,13,1,0,0,0,101,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\latin\DictionaryFacilitatorProvider.java,org.dslul.openboard.inputmethod.latin.DictionaryFacilitatorProvider,class,2,4,2,2,1,1,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\keyboard\KeyboardView.java,org.dslul.openboard.inputmethod.keyboard.KeyboardView,class,20,29,9,20,75,2,3,115,232,0.90720004,0.110526316,0.30526316,25,2,10,5,10,0,20,0,0,0,25,2,0,25,0,0,21,0,16,374,14,2,23,0,10,0,34,106,49,88,3,0,0,0,219,1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\keyboard\internal\KeySpecParser.java,org.dslul.openboard.inputmethod.keyboard.internal.KeySpecParser,class,7,11,4,7,52,4,0,25,85,0.85714287,0.0,0.0,14,13,5,9,0,0,5,0,0,0,3,3,0,3,0,0,3,0,30,167,35,2,18,0,3,8,26,21,11,21,3,0,1,0,102,17,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\keyboard\internal\BogusMoveEventDetector.java,org.dslul.openboard.inputmethod.keyboard.internal.BogusMoveEventDetector,class,2,4,2,2,18,1,0,9,5,0.73999995,0.3888889,1.0,10,2,9,1,0,0,9,0,0,0,10,5,0,9,0,1,4,0,5,60,6,0,2,0,6,4,3,21,7,20,1,0,0,0,79,17,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\keyboard\internal\KeyStylesSet.java,org.dslul.openboard.inputmethod.keyboard.internal.KeyStylesSet,class,9,12,3,9,11,3,0,9,0,0.38888893,1.0,1.0,3,0,3,0,0,0,3,0,0,0,6,3,0,6,0,0,6,0,1,146,2,0,5,0,1,7,0,12,4,12,2,0,2,0,48,17,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\latin\settings\CustomInputStylePreference.java,org.dslul.openboard.inputmethod.latin.settings.CustomInputStylePreference$SavedState,innerclass,4,4,0,4,3,2,0,3,1,0.5,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,1,1,0,0,1,1,0,0,23,0,0,0,0,0,1,1,2,0,2,0,1,0,0,20,24,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\latin\personalization\PersonalizationHelper.java,org.dslul.openboard.inputmethod.latin.personalization.PersonalizationHelper$DictFilter,innerclass,0,0,0,0,2,1,0,1,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,10,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\keyboard\internal\UniqueKeysCache.java,org.dslul.openboard.inputmethod.keyboard.internal.UniqueKeysCache,class,4,8,4,4,4,2,2,0,6,0.75,0.0,0.0,4,1,4,0,0,0,4,3,0,0,1,1,1,0,0,0,1,0,0,42,1,0,0,0,0,0,0,1,0,1,0,1,1,0,20,1025,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\latin\utils\XmlParseUtils.java,org.dslul.openboard.inputmethod.latin.utils.XmlParseUtils,class,5,7,2,5,6,10,0,4,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,1,0,0,3,0,0,1,0,1,0,5,0,25,17,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\openboard\app\src\main\java\org\dslul\openboard\inputmethod\keyboard\MoreKeysKeyboard.java,org.dslul.openboard.inputmethod.keyboard.MoreKeysKeyboard$Builder,innerclass,14,14,0,14,13,2,0,23,1,0.5555556,1.0,1.0,3,1,2,1,0,0,2,0,0,0,3,2,0,3,0,0,3,0,4,61,2,2,2,0,4,0,11,27,11,22,2,0,0,0,84,9,0
